2026-05-06 22:08:53,785 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:26:11,245 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:26:12,544 | INFO | NotesPage | Entering title: Negative-26c861c9-6580-4d18-bdd1-93a94df21ca9
2026-05-07 11:26:12,545 | INFO | NotesPage | Typing 'Negative-26c861c9-6580-4d18-bdd1-93a94df21ca9' into element: ('id', 'title')
2026-05-07 11:26:12,894 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:26:13,032 | INFO | NotesPage | Clicking Create button
2026-05-07 11:26:13,131 | INFO | NotesPage | Fetching validation errors
2026-05-07 11:26:13,233 | INFO | conftest | Closing browser
2026-05-07 11:26:16,050 | INFO | LoginPage | Attempting login with email: 
2026-05-07 11:26:16,051 | INFO | LoginPage | Typing '' into element: ('id', 'email')
2026-05-07 11:26:18,452 | INFO | LoginPage | Typing '' into element: ('id', 'password')
2026-05-07 11:26:18,560 | INFO | LoginPage | Login button clicked
2026-05-07 11:26:23,575 | INFO | LoginPage | Attempting login with email: wrong@test.com
2026-05-07 11:26:23,576 | INFO | LoginPage | Typing 'wrong@test.com' into element: ('id', 'email')
2026-05-07 11:26:23,749 | INFO | conftest | Closing browser
2026-05-07 11:26:25,762 | INFO | LoginPage | Typing 'Password123' into element: ('id', 'password')
2026-05-07 11:26:25,956 | INFO | LoginPage | Login button clicked
2026-05-07 11:26:26,499 | INFO | conftest | Closing browser
2026-05-07 11:32:37,813 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:37,813 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:38,559 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:38,564 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:38,564 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 11:32:39,159 | INFO | AuthAPI | Response Status -> 401
2026-05-07 11:32:39,165 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:39,165 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 11:32:39,786 | INFO | AuthAPI | Response Status -> 400
2026-05-07 11:32:39,793 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:39,793 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:40,448 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:40,451 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:40,451 | INFO | NotesAPI | Payload -> {'title': 'API-9a53ccb9-c316-458e-87b2-fde8ea262c4a', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 11:32:41,099 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:41,105 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:41,105 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:41,915 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:41,916 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:41,916 | INFO | NotesAPI | Payload -> {'title': 'DELETE-fe61018f-49ad-4b49-938d-8fa45d97e196', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 11:32:42,483 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:42,483 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc2b0381124e02985c5204
2026-05-07 11:32:43,045 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:43,046 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:43,920 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:43,931 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:43,932 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:44,581 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:44,584 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 11:32:44,584 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:45,472 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:45,473 | INFO | test_get_notes | Response received: 200
2026-05-07 11:32:45,473 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 11:32:45,478 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:45,478 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:46,528 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:46,532 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:47,095 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:32:47,102 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:47,863 | INFO | NotesAPI | Response Status -> 401
2026-05-07 11:32:47,869 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:47,869 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:48,537 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:48,540 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 11:32:49,153 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:32:49,158 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:49,159 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:49,760 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:49,764 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:49,764 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-07 11:32:50,515 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:32:50,521 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:32:50,521 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:32:51,112 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:32:51,115 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:32:51,115 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-07 11:32:51,618 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:32:51,623 | INFO | conftest | Launching Chrome browser
2026-05-07 11:32:51,629 | INFO | conftest | Running tests locally
2026-05-07 11:32:56,919 | INFO | conftest | Launching Chrome browser
2026-05-07 11:32:56,920 | INFO | conftest | Running tests locally
2026-05-07 11:33:01,719 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:01,720 | INFO | conftest | Running tests locally
2026-05-07 11:33:06,359 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:06,359 | INFO | conftest | Running tests locally
2026-05-07 11:33:11,052 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:11,052 | INFO | conftest | Running tests locally
2026-05-07 11:33:15,969 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:15,969 | INFO | conftest | Running tests locally
2026-05-07 11:33:20,637 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:20,637 | INFO | conftest | Running tests locally
2026-05-07 11:33:25,288 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:25,288 | INFO | conftest | Running tests locally
2026-05-07 11:33:29,977 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:29,977 | INFO | conftest | Running tests locally
2026-05-07 11:33:34,742 | INFO | conftest | Launching Chrome browser
2026-05-07 11:33:34,742 | INFO | conftest | Running tests locally
2026-05-07 11:40:17,221 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:17,221 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:17,919 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:17,926 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:17,926 | INFO | AuthAPI | Payload -> {'email': 'wrong@test.com', 'password': 'wrongpass'}
2026-05-07 11:40:25,672 | INFO | AuthAPI | Response Status -> 401
2026-05-07 11:40:25,677 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:25,678 | INFO | AuthAPI | Payload -> {'email': '', 'password': ''}
2026-05-07 11:40:26,504 | INFO | AuthAPI | Response Status -> 400
2026-05-07 11:40:26,507 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:26,507 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:27,093 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:27,097 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:27,097 | INFO | NotesAPI | Payload -> {'title': 'API-bd773f97-2beb-44f3-9813-68ce7ffa6791', 'description': 'API Automation Description', 'category': 'Home'}
2026-05-07 11:40:27,635 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:27,642 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:27,642 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:28,636 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:28,641 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:28,641 | INFO | NotesAPI | Payload -> {'title': 'DELETE-55a08e22-3aaa-408a-be32-6667a3b6a2cf', 'description': 'Delete Description', 'category': 'Work'}
2026-05-07 11:40:29,737 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:29,738 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc2cd781124e02985c57c9
2026-05-07 11:40:30,678 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:30,678 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:31,605 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:31,619 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:31,619 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:32,629 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:32,631 | INFO | test_get_notes | Starting test_get_all_notes
2026-05-07 11:40:32,631 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:33,554 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:33,555 | INFO | test_get_notes | Response received: 200
2026-05-07 11:40:33,555 | INFO | test_get_notes | test_get_all_notes PASSED
2026-05-07 11:40:33,562 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:33,563 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:34,585 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:34,589 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:35,525 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:35,533 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:36,924 | INFO | NotesAPI | Response Status -> 401
2026-05-07 11:40:36,932 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:36,933 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:38,036 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:38,040 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/123456789
2026-05-07 11:40:39,008 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:40:39,017 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:39,018 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:40,099 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:40,104 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:40,105 | INFO | NotesAPI | Payload -> {'title': '', 'description': 'Description', 'category': 'Home'}
2026-05-07 11:40:41,246 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:40:41,251 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:41,252 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:42,499 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:42,502 | INFO | NotesAPI | POST Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:42,502 | INFO | NotesAPI | Payload -> {'title': 'Title', 'description': '', 'category': 'Home'}
2026-05-07 11:40:43,380 | INFO | NotesAPI | Response Status -> 400
2026-05-07 11:40:43,385 | INFO | conftest | Launching Chrome browser
2026-05-07 11:40:43,410 | INFO | conftest | Running tests locally
2026-05-07 11:40:46,556 | INFO | conftest | Performing login fixture setup
2026-05-07 11:40:51,322 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:40:51,322 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
2026-05-07 11:40:51,458 | INFO | LoginPage | Typing 'raghu1' into element: ('id', 'password')
2026-05-07 11:40:51,581 | INFO | LoginPage | Login button clicked
2026-05-07 11:40:51,581 | INFO | conftest | Login fixture completed
2026-05-07 11:40:51,584 | INFO | AuthAPI | POST Request -> https://practice.expandtesting.com/notes/api/users/login
2026-05-07 11:40:51,584 | INFO | AuthAPI | Payload -> {'email': 'raghu1@gmail.com', 'password': 'raghu1'}
2026-05-07 11:40:52,632 | INFO | AuthAPI | Response Status -> 200
2026-05-07 11:40:52,636 | INFO | test_api_to_ui_validation | STARTING E2E TEST: API -> UI
2026-05-07 11:40:52,637 | INFO | test_api_to_ui_validation | Creating note via UI | Title: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:52,637 | INFO | NotesPage | Creating note | Title: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:52,638 | INFO | NotesPage | Clicking Add Note button
2026-05-07 11:40:52,748 | INFO | NotesPage | Entering title: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:52,748 | INFO | NotesPage | Typing 'DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906' into element: ('id', 'title')
2026-05-07 11:40:53,009 | INFO | NotesPage | Entering description
2026-05-07 11:40:53,010 | INFO | NotesPage | Typing 'Delete validation' into element: ('id', 'description')
2026-05-07 11:40:53,113 | INFO | NotesPage | Selecting category: Work
2026-05-07 11:40:53,257 | INFO | NotesPage | Clicking Create button
2026-05-07 11:40:53,294 | INFO | NotesPage | Checking if note exists: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:56,243 | WARNING | NotesPage | Stale element detected. Retrying...
2026-05-07 11:40:57,417 | INFO | NotesPage | Note created successfully | Title: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:57,417 | INFO | test_api_to_ui_validation | Note created successfully
2026-05-07 11:40:57,417 | INFO | NotesPage | Checking if note exists: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:57,916 | INFO | NotesPage | Note found: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:40:57,916 | INFO | test_api_to_ui_validation | Note created and visible in UI
2026-05-07 11:40:57,916 | INFO | NotesAPI | GET Request -> https://practice.expandtesting.com/notes/api/notes
2026-05-07 11:40:59,160 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:40:59,160 | INFO | test_api_to_ui_validation | GET Notes Status: 200
2026-05-07 11:40:59,161 | INFO | test_api_to_ui_validation | Located Note ID: 69fc2cef81124e02985c5836
2026-05-07 11:40:59,161 | INFO | test_api_to_ui_validation | Deleting note via API | ID: 69fc2cef81124e02985c5836
2026-05-07 11:40:59,161 | INFO | NotesAPI | DELETE Request -> https://practice.expandtesting.com/notes/api/notes/69fc2cef81124e02985c5836
2026-05-07 11:41:00,386 | INFO | NotesAPI | Response Status -> 200
2026-05-07 11:41:00,386 | INFO | test_api_to_ui_validation | Delete Status: 200
2026-05-07 11:41:00,386 | INFO | test_api_to_ui_validation | Refreshing UI page
2026-05-07 11:41:00,386 | INFO | NotesPage | Refreshing browser page
2026-05-07 11:41:02,323 | INFO | NotesPage | Checking if note exists: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:41:03,078 | WARNING | NotesPage | Note NOT found: DELETE-031aa0c7-ff16-4620-a086-ad8a5f048906
2026-05-07 11:41:03,078 | INFO | test_api_to_ui_validation | Deleted note removed from UI successfully
2026-05-07 11:41:03,078 | INFO | test_api_to_ui_validation | E2E API -> UI validation PASSED
2026-05-07 11:41:03,080 | INFO | conftest | Closing browser
2026-05-07 11:41:05,545 | INFO | conftest | Launching Chrome browser
2026-05-07 11:41:05,545 | INFO | conftest | Running tests locally
2026-05-07 11:41:09,116 | INFO | conftest | Performing login fixture setup
2026-05-07 11:41:34,195 | INFO | LoginPage | Attempting login with email: raghu1@gmail.com
2026-05-07 11:41:34,195 | INFO | LoginPage | Typing 'raghu1@gmail.com' into element: ('id', 'email')
